32768,32768,16384,32768,16384,8192
32768,32768,32768,16384,512,8192
32768,32768,32768,512,8192,8192
32768,32768,32768,8192,8192,8192
32768,32768,32768,32768,512,8192
32768,32768,32768,512,16384,8192
32768,32768,32768,32768,8192,16384
32768,32768,16384,512,8192,8192
32768,32768,512,1024,1024,512
32768,32768,32768,32768,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,16384,8192,16384
32768,32768,32768,16384,1024,8192
32768,32768,32768,32768,16384,8192
32768,32768,32768,4096,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,16384,16384,8192,8192
32768,32768,16384,16384,8192,8192
32768,32768,32768,16384,512,512
32768,32768,16384,512,8192,8192
32768,32768,32768,8192,8192,8192
32768,32768,32768,16384,16384,8192
32768,32768,16384,32768,8192,8192
32768,32768,32768,8192,8192,8192
32768,32768,32768,512,8192,8192
32768,32768,32768,512,8192,8192
32768,32768,32768,32768,4096,4096
32768,32768,32768,16384,2048,8192
32768,32768,32768,32768,4096,2048
32768,32768,32768,16384,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,8192,8192,8192
32768,32768,32768,32768,16384,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,512,16384,1024
32768,32768,32768,512,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,512,8192,16384
32768,32768,32768,32768,8192,16384
32768,32768,32768,32768,8192,8192
32768,32768,32768,1024,8192,1024
32768,32768,32768,1024,1024,1024
32768,32768,32768,512,2048,16384
32768,32768,32768,8192,2048,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,32768,8192,16384
32768,32768,32768,16384,1024,8192
32768,32768,16384,16384,8192,8192
32768,32768,32768,512,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,8192,2048,16384
32768,32768,32768,512,8192,8192
32768,32768,32768,512,8192,16384
32768,32768,32768,32768,16384,8192
32768,32768,32768,16384,4096,8192
32768,32768,32768,16384,8192,8192
32768,32768,16384,16384,8192,8192
32768,32768,32768,512,4096,4096
32768,32768,16384,512,8192,16384
32768,32768,32768,512,4096,16384
32768,32768,32768,1024,512,512
32768,32768,32768,32768,16384,16384
32768,32768,32768,16384,16384,16384
32768,32768,32768,32768,8192,16384
32768,32768,32768,8192,2048,8192
32768,32768,32768,32768,2048,8192
32768,32768,32768,32768,8192,16384
32768,32768,32768,16384,1024,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,16384,16384,16384
32768,32768,32768,16384,8192,16384
32768,32768,32768,4096,8192,8192
32768,32768,32768,16384,8192,4096
32768,32768,32768,32768,16384,8192
32768,32768,32768,32768,8192,16384
32768,32768,32768,16384,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,512,8192,1024
32768,32768,32768,512,16384,8192
32768,32768,32768,32768,2048,8192
32768,32768,32768,32768,2048,16384
32768,32768,32768,512,8192,8192
32768,32768,32768,512,8192,8192
32768,32768,512,512,1024,512
32768,32768,32768,16384,8192,16384
32768,32768,32768,512,8192,16384
32768,32768,32768,8192,4096,8192
32768,32768,32768,8192,8192,8192
32768,32768,32768,512,8192,16384
32768,32768,32768,32768,16384,8192
32768,32768,32768,16384,8192,8192
32768,32768,32768,8192,8192,16384
32768,32768,32768,512,1024,1024
32768,32768,32768,16384,8192,8192
32768,32768,32768,512,1024,8192
32768,32768,32768,32768,8192,8192
32768,32768,32768,16384,8192,8192
32768,32768,16384,16384,8192,8192
32768,32768,32768,512,8192,16384
